player_name,teams,end_year,start_year,years,ip,k_9,bb_9,k_bb,hr_9,FIP,park_FIP,FIP_minus,FIP_WAR,ERA,park_ERA,ERA_minus,ERA_WAR
Scott Williamson,TB,2006,2006,1,13.3,6.08,4.05,1.50,2.70,7.091,7.211,166.58,-0.41,6.750,6.865,158.58,-0.35
Sean Burnett,Phi/NYA/LAA/NYN/SD/ChA/CWS,2015,2005,9,718.2,4.73,3.47,1.57,1.13,4.989,4.960,115.76,-2.39,4.965,4.933,115.35,-2.05
Sean Doolittle,Was/Col/NYA/ChN,2020,2013,8,519.2,11.26,2.20,5.72,1.02,2.910,2.874,75.31,7.85,3.102,3.064,80.33,6.57
Sean Douglass,BAL,2006,2006,1,91.7,6.58,3.24,2.03,0.59,3.660,3.635,83.98,1.62,3.040,3.020,69.76,2.35
Sean Gallagher,ARI/LAA,2010,2008,2,193.7,6.78,4.55,1.52,0.60,4.125,4.093,95.29,2.12,4.367,4.326,100.93,1.53
Sean Gilmartin,Atl,2018,2016,3,250.0,7.02,3.17,2.32,0.79,3.850,3.863,102.07,0.43,2.988,2.998,79.33,3.25
Sean Green,CWS/Ari,2010,2005,5,391.6,5.19,3.84,1.36,0.44,4.092,4.038,90.49,2.93,3.793,3.743,84.05,4.29
Sean Manaea,Min/Phi,2020,2015,5,695.6,8.22,2.94,2.81,1.22,4.126,4.121,106.86,4.28,4.230,4.225,109.70,3.42
Sean Marshall,SF/KC/Atl/CHN/CHA/CHC/BAL,2016,2006,10,876.8,7.60,3.32,2.72,0.91,4.005,4.004,95.97,6.57,4.116,4.113,98.52,5.57
Sean Newcomb,Min,2020,2015,3,267.0,9.07,4.18,2.20,1.11,4.195,4.182,107.82,1.00,3.674,3.662,94.39,2.77
Sean Smith,PIT,2009,2009,1,43.7,5.77,2.68,2.15,1.86,5.615,5.672,131.39,-0.59,4.330,4.374,101.31,0.08
Sean West,ATL,2010,2010,1,14.0,4.50,2.57,1.75,0.00,3.078,3.088,72.42,0.34,1.930,1.936,45.41,0.58
Seranthony Dominguez,Phi,2020,2015,3,111.0,12.16,4.05,3.04,0.81,3.026,3.026,78.01,1.54,2.675,2.675,68.93,2.07
Sergio Mitre,Mil/DET/BAL/SF,2011,2005,6,634.1,5.21,3.28,1.62,1.09,4.849,4.857,109.71,1.08,5.480,5.490,124.08,-3.23
Sergio Romo,Bos/ChN/Tam/Bal/ChA/Tor,2020,2010,11,676.6,9.04,1.90,6.22,1.20,3.569,3.572,91.88,4.63,3.408,3.409,87.84,6.03
Sergio Santos,Ari,2015,2011,5,322.1,10.34,3.16,3.33,1.03,3.472,3.427,87.79,2.83,3.273,3.230,82.71,3.72
Seth Etherton,STL,2006,2006,1,1.0,27.00,0.00,99.00,18.00,23.191,23.347,539.33,-0.18,45.000,45.304,1046.54,-0.35
Seth Lugo,ChA/Bos/KC,2020,2015,5,356.5,7.20,2.58,2.99,1.46,4.613,4.577,118.44,-1.16,4.948,4.908,127.00,-2.59
Seth Maness,KC/Tam,2018,2015,4,286.7,4.80,1.10,5.13,1.16,4.193,4.201,110.94,-0.77,3.235,3.239,85.88,2.84
Seth McClung,LAA/ANA,2011,2009,3,247.1,6.45,4.85,1.42,1.17,5.073,5.159,125.36,-1.45,4.479,4.555,111.29,0.24
Seung-hwan Oh,StL/Col,2020,2015,5,215.2,9.49,1.84,6.39,1.71,4.188,4.057,105.46,0.04,4.681,4.518,117.48,-1.24
Shae Simmons,NYA,2018,2014,5,339.4,9.57,4.51,2.16,0.98,3.998,3.958,105.03,0.09,4.246,4.204,111.82,-1.01
Shane Bieber,Tex,2020,2015,3,321.7,8.48,1.34,8.09,0.92,3.106,3.045,78.49,6.86,3.946,3.869,99.75,3.10
Shane Greene,Tor/Phi/ChA/Sea,2020,2015,4,376.8,7.84,3.06,2.62,0.98,3.906,3.891,102.05,1.93,4.280,4.267,111.92,0.14
Shane Komine,Col,2008,2005,3,294.6,5.80,2.54,2.35,1.99,5.787,5.476,119.02,-0.26,6.843,6.476,140.90,-3.28
Shane Loux,Atl,2013,2013,1,90.0,5.20,3.50,1.49,1.80,5.791,5.811,148.61,-1.88,4.700,4.716,120.60,-0.67
Shane Youman,Cle,2007,2005,2,41.4,2.18,3.05,0.71,1.31,5.781,5.840,126.57,-0.47,6.530,6.596,142.96,-0.81
Shaun Marcum,Hou/Bal/ChA/KC/Atl/MIL/AZD/Ari,2016,2005,11,1620.5,7.48,2.49,3.38,1.14,4.079,4.053,100.07,13.87,4.237,4.209,103.60,11.68
Shawn Armstrong,ChA/Pit/Tam,2020,2015,5,208.3,11.53,3.58,3.26,0.91,3.174,3.187,83.30,2.31,2.975,2.978,77.58,2.96
Shawn Camp,LAN/LAD/CHN,2013,2009,5,410.7,6.99,2.17,3.42,0.90,3.708,3.740,92.00,2.73,3.836,3.869,94.81,2.15
Shawn Chacon,BAL/DET,2008,2006,2,74.3,3.75,4.48,0.85,1.45,5.978,5.938,136.57,-1.18,6.781,6.736,154.96,-1.85
Shawn Estes,ATL/KC/OAK,2008,2005,4,541.0,3.81,4.44,0.85,1.33,5.860,5.850,129.97,-2.97,5.824,5.814,129.22,-2.77
Shawn Hill,LAA/TOR/Was,2011,2005,6,573.3,4.57,2.46,3.06,0.77,4.262,4.283,96.07,6.50,4.179,4.204,94.99,7.17
Shawn Kelley,Was/Ari/Mil,2017,2011,7,474.2,9.82,2.75,3.75,0.82,3.139,3.105,80.64,5.88,3.782,3.741,96.99,2.02
Shawn Tolleson,Bos/Tam,2017,2014,4,169.0,9.05,3.20,3.23,1.17,3.946,3.900,104.37,0.15,4.208,4.155,111.42,-0.48
Shea Spitzbarth,LAA,2020,2015,2,36.6,11.29,1.96,5.75,2.46,4.872,4.955,128.05,-0.41,4.420,4.495,116.16,-0.20
Shelby Miller,Hou/ChN/LAA/Tor,2019,2013,7,904.3,7.53,3.08,2.52,1.07,4.100,4.153,109.93,3.28,3.654,3.702,97.84,8.73
Shigetoshi Hasegawa,ATL,2006,2006,1,82.7,5.66,2.61,2.17,0.54,3.590,3.602,83.20,0.93,4.680,4.696,108.47,-0.15
Shingo Takatsu,HOU,2006,2006,1,68.0,6.22,3.71,1.68,1.85,5.720,5.817,134.38,-1.01,4.760,4.841,111.83,-0.24
Shohei Ohtani,Cin,2020,2015,3,249.7,11.32,3.75,3.02,1.66,4.335,4.321,111.48,1.10,4.722,4.707,121.42,-0.16
Sidney Ponson,SF,2007,2005,3,461.9,4.99,3.16,1.60,0.90,4.542,4.651,102.95,3.52,5.750,5.887,129.68,-2.30
Silvino Bracho,LAA/Tam,2020,2015,6,292.6,11.07,2.98,3.71,1.23,3.507,3.566,94.11,1.72,2.982,3.033,80.20,3.75
Sonny Gray,Mil/Was/ChA/Cle,2020,2014,7,1208.4,8.05,3.40,2.41,1.02,4.028,4.018,106.09,7.99,4.543,4.531,119.62,0.70
Spencer Patton,Tex,2017,2017,1,16.0,14.06,4.50,3.13,2.25,4.912,4.815,124.60,-0.15,6.750,6.618,171.24,-0.50
Spencer Turnbull,ChN,2020,2015,2,84.0,8.14,5.14,1.58,0.86,4.324,4.295,111.01,0.34,4.710,4.679,120.90,-0.05
Stephen Andrade,BOS/TOR,2006,2006,1,48.6,7.40,2.59,2.97,1.85,5.080,5.100,117.82,-0.31,4.063,4.065,93.90,0.31
Stephen Fife,Atl,2014,2013,2,145.0,5.28,3.48,1.60,0.81,4.364,4.378,115.92,0.15,4.595,4.611,122.16,-0.24
Stephen Strasburg,Cle/Bal,2020,2010,11,2199.4,9.96,2.34,4.48,1.06,3.307,3.290,84.80,36.35,3.339,3.322,85.70,35.41
Stephen Tarpley,Mia/Mil,2019,2019,1,139.3,8.59,3.94,2.17,0.13,2.812,2.790,71.88,2.35,3.167,3.146,81.03,1.72
Steve Bray,DET,2009,2008,2,149.4,7.66,4.34,2.21,0.66,4.093,4.065,91.55,2.02,3.374,3.352,75.48,3.35
Steve Cishek,Cle,2020,2012,9,651.6,9.13,3.70,2.55,1.02,3.902,3.941,102.51,0.99,3.370,3.404,88.73,5.50
Steve Colyer,CWS,2008,2008,1,3.7,7.36,9.82,0.75,2.46,8.572,8.460,190.52,-0.16,2.450,2.418,54.45,0.10
Steve Delabar,KC,2015,2013,3,274.1,11.20,4.37,2.60,1.35,4.116,4.103,107.31,-0.24,4.862,4.846,126.72,-2.84
Steve Garrison,KC,2011,2010,2,315.3,4.71,3.14,1.49,0.94,4.562,4.547,110.15,0.64,5.170,5.153,125.34,-1.62
Steve Kline,SFG/CIN/SF,2008,2005,4,238.1,4.39,4.61,1.06,0.72,4.915,4.997,111.03,-0.78,4.462,4.541,100.55,0.52
Steve Stemle,PHI,2006,2006,1,59.7,3.02,2.56,1.18,0.60,4.246,4.246,98.09,0.21,4.530,4.530,104.65,0.01
Steve Trachsel,ANA/KC,2007,2005,3,248.4,3.91,3.95,0.98,1.56,6.030,6.030,132.08,-3.39,6.848,6.841,149.37,-5.38
Steven Brault,Hou,2020,2015,3,251.7,7.12,4.97,1.49,1.50,5.460,5.552,143.14,-3.03,5.007,5.092,131.28,-1.69
Steven Matz,Col/Atl/Was,2020,2015,6,708.6,8.78,2.81,3.25,0.72,3.232,3.214,84.91,11.86,3.453,3.439,90.98,9.73
Steven Okert,Tor/Pit/Cle,2020,2015,5,186.9,9.19,3.37,2.76,1.16,3.952,3.992,103.23,0.83,3.658,3.695,95.53,1.65
Steven Shell,BOS/FLA,2009,2009,1,20.0,6.30,7.20,1.02,2.25,7.575,7.538,174.61,-0.69,9.451,9.398,217.70,-1.07
Steven Wright,StL/Tor,2018,2016,3,396.4,6.61,2.91,2.29,1.20,4.449,4.480,117.40,0.53,4.335,4.365,114.30,1.14
Stolmy Pimentel,Atl,2015,2015,1,89.3,6.55,4.13,1.59,0.60,4.010,4.023,106.30,0.57,4.530,4.545,120.10,-0.01
Sun-Woo Kim,WAS,2006,2006,1,159.0,5.77,2.83,2.04,1.02,4.323,4.323,99.85,0.42,3.850,3.850,88.94,1.31
T.J. Beam,TOR/MIL,2009,2008,2,49.4,8.21,4.93,1.68,0.91,4.493,4.499,102.97,0.06,4.925,4.927,112.63,-0.19
T.J. House,Cin,2015,2015,1,58.0,5.12,3.88,1.32,0.62,4.267,4.253,112.37,-0.19,4.660,4.645,122.73,-0.48
T.J. McFarland,ChA,2016,2016,1,0.7,0.00,0.00,0.00,0.00,3.168,3.126,86.32,0.01,0.000,0.000,0.00,0.04
Taijuan Walker,Oak,2018,2018,1,191.3,8.19,2.35,3.48,1.18,3.811,3.811,100.20,1.78,3.430,3.430,90.19,2.73
Takashi Saito,Bal/LAD/LAN,2013,2005,8,568.0,10.49,2.82,3.89,0.93,3.260,3.289,77.19,8.35,3.391,3.420,80.10,7.46
Tanner Houck,ChN,2019,2019,1,28.7,9.11,4.40,2.07,1.88,5.384,5.348,137.77,-0.45,4.710,4.679,120.52,-0.21
Tanner Roark,Tex/Min/Hou,2020,2014,6,796.6,6.16,2.18,3.03,1.14,4.199,4.173,111.36,2.82,4.892,4.866,129.23,-3.56
Tanner Scheppers,SD,2014,2014,1,79.3,7.26,2.16,3.37,0.57,3.141,3.205,85.18,0.80,1.700,1.735,46.10,2.38
Tanner Scott,Min,2020,2015,2,39.4,12.81,6.41,2.00,0.92,3.791,3.779,97.66,0.15,5.950,5.930,153.25,-0.92
Tanyon Sturtze,PHI,2006,2006,1,9.7,5.59,4.66,1.20,0.93,4.846,4.846,111.94,-0.03,11.170,11.170,258.03,-0.71
Taylor Buchholz,Cle/Atl,2012,2005,6,395.0,6.43,2.69,2.55,0.96,4.102,4.140,99.08,2.53,3.986,4.021,94.86,3.49
Taylor Clarke,Pit,2019,2019,1,5.7,9.53,1.59,6.00,1.59,3.927,3.967,102.19,0.01,7.940,8.020,206.60,-0.27
Taylor Guerrieri,Atl/Bal,2018,2016,2,32.3,8.08,2.51,36.22,1.11,3.810,3.799,102.94,0.18,3.622,3.609,98.18,0.26
Taylor Guilbeau,Ari,2020,2015,2,15.4,11.74,10.57,1.11,0.00,4.094,4.040,104.43,0.01,3.520,3.474,89.77,0.12
Taylor Hill,LAA,2017,2015,3,267.7,4.98,2.29,2.24,1.21,4.644,4.722,124.67,-1.45,4.201,4.273,112.96,-0.09
Taylor Jordan,StL,2014,2014,1,174.0,4.55,1.66,2.75,0.88,4.027,4.054,107.75,0.99,3.260,3.282,87.22,2.75
Taylor Jungmann,Min,2016,2016,1,214.3,8.44,3.02,2.79,0.59,3.149,3.139,86.66,3.44,2.650,2.641,72.92,5.01
Taylor Rogers,NYN/Mia,2020,2015,5,243.3,7.77,2.92,2.92,0.52,3.204,3.231,83.89,2.62,2.701,2.717,70.37,4.31
Taylor Tankersley,Det,2009,2005,4,227.7,9.61,5.26,1.84,1.03,4.462,4.433,99.05,0.72,4.941,4.908,110.36,-0.46
Ted Lilly,Mil/Cle/SD/DET,2014,2005,10,1795.1,7.44,3.17,2.61,0.95,4.054,4.080,95.90,20.54,4.051,4.073,95.67,20.99
Thomas Diamond,Pit,2008,2005,3,307.6,8.86,5.67,1.56,1.46,5.408,5.463,120.32,-0.30,5.470,5.525,121.83,-0.50
Thomas Hanson,COL,2010,2010,1,224.7,8.45,3.33,2.54,1.04,3.955,3.743,87.78,3.50,3.080,2.915,68.36,5.98
Tim Alderson,LAD,2009,2009,1,56.7,6.67,3.02,2.21,0.95,4.225,4.282,99.19,0.17,5.080,5.149,119.26,-0.41
Tim Byrdak,NYN/Phi/OAK,2013,2008,6,265.7,9.55,5.05,1.93,1.02,4.283,4.289,103.74,0.21,4.335,4.341,105.02,0.03
Tim Collins,Sea,2016,2013,4,165.7,10.05,3.86,2.79,1.03,3.742,3.780,98.79,0.55,3.969,4.009,105.19,0.21
Tim Cooney,Phi,2016,2015,2,382.7,6.42,2.42,2.65,1.01,4.034,4.034,108.82,1.99,3.552,3.552,95.97,4.37
Tim Corcoran,CLV/Cle,2008,2005,3,78.3,5.74,3.45,1.84,1.26,5.085,5.136,114.61,0.23,5.174,5.226,116.51,0.19
Tim Dillard,Cle,2012,2012,1,45.7,8.47,4.53,1.87,0.99,4.372,4.416,108.72,-0.08,4.140,4.182,102.94,0.05
Tim Hamulack,LAD/COL,2009,2006,3,94.3,8.11,4.30,1.95,1.14,4.519,4.394,101.48,0.18,5.250,5.045,116.55,-0.54
Tim Hill,Tex,2020,2015,2,25.4,6.40,5.68,1.13,1.42,5.707,5.595,144.61,-0.49,8.530,8.363,216.10,-1.34
Tim Hudson,Cle/Oak/ATL/BAL/AZD/Sea/FLA,2016,2005,12,2225.4,5.38,2.60,2.16,0.89,4.216,4.230,101.47,19.22,3.724,3.738,89.73,33.37
Tim Lincecum,ChN/CHC,2016,2008,9,1411.8,9.30,3.00,3.22,0.83,3.369,3.347,84.22,24.28,3.628,3.604,90.56,19.80
Tim Redding,DET/ChN,2009,2005,3,328.6,6.41,3.70,1.75,1.23,4.936,4.903,109.07,-0.71,5.725,5.687,126.70,-3.55
Tim Stauffer,Sea/WAS/FLA,2014,2006,5,488.3,5.69,2.87,2.07,1.14,4.570,4.611,116.51,-0.59,4.422,4.462,112.98,0.36
Tim Wakefield,Oak/Col/SF/BOS/Ari/AZ,2012,2005,8,1265.1,5.93,2.71,2.29,1.34,4.819,4.799,109.55,5.12,4.689,4.670,106.56,6.97
Tim Worrell,KC,2006,2006,1,60.0,4.35,1.65,2.64,1.35,4.724,4.708,108.76,-0.12,3.600,3.588,82.89,0.69
Todd Coffey,Hou/ChA/OAK/LAA,2013,2005,8,485.3,6.44,3.10,2.24,1.32,4.781,4.790,112.58,-1.85,4.563,4.577,106.98,-0.50
Todd Jones,TEX/TOR/Min,2008,2005,4,301.6,4.00,2.30,1.80,0.75,4.297,4.282,94.87,1.57,3.939,3.923,87.26,2.83
Todd Redmond,NYN/ChA,2016,2014,3,108.9,6.77,2.15,8.58,1.24,4.212,4.254,112.65,-0.33,4.048,4.092,108.46,-0.14
Todd Wellemeyer,HOU/Det,2010,2005,5,345.0,6.96,4.17,1.69,0.83,4.353,4.344,98.32,1.19,5.084,5.071,115.21,-1.71
Todd Williams,PIT,2006,2006,1,85.3,5.17,3.69,1.40,0.63,4.187,4.229,97.69,0.32,3.800,3.838,88.67,0.72
Tom Eshelman,KC,2018,2018,1,161.7,7.91,1.73,4.58,1.45,4.056,4.043,106.30,1.03,4.790,4.774,125.54,-0.38
Tom Glavine,TEX/Hou,2008,2005,4,462.8,4.34,2.88,1.58,1.24,5.150,5.198,113.93,0.51,4.335,4.368,95.84,4.95
Tom Gordon,BOS/SD,2009,2005,5,385.2,8.67,3.04,2.89,1.07,3.955,4.012,88.94,3.18,3.991,4.052,89.48,3.09
Tom Gorzelanny,Hou/NYA/Tor/Tam/FLA/Flo,2016,2005,9,1187.5,8.03,3.67,2.22,0.98,4.121,4.147,101.94,8.47,3.570,3.592,88.53,17.08
Tom Koehler,Min/Oak,2017,2015,3,321.0,6.06,2.72,2.30,1.09,4.390,4.382,115.42,-0.23,4.098,4.089,107.38,1.01
Tom Wilhelmsen,Cin/NYN/ChA/Tor,2018,2013,5,214.8,7.34,4.44,1.75,1.30,4.911,4.891,128.81,-2.42,3.901,3.898,102.67,0.40
Tommy Hanson,Bos/KC/Atl/Col,2013,2011,3,502.0,8.14,2.81,2.98,0.91,3.666,3.533,89.60,7.45,3.640,3.519,89.17,7.92
Tommy Hunter,Tor/Mia/SD/Phi,2020,2010,8,822.1,6.10,2.20,2.95,1.25,4.371,4.401,112.83,-0.47,3.997,4.023,102.91,3.44
Tommy Kahnle,Cle/Tor/Tam/Bal,2020,2015,5,177.4,12.08,5.03,2.52,0.81,3.350,3.390,88.10,1.59,4.313,4.361,113.11,-0.54
Tommy Layne,Tam/Tor,2019,2015,3,153.4,8.10,4.34,1.88,0.41,3.477,3.519,91.81,1.04,2.873,2.909,75.74,2.29
Tommy Milone,SF/NYN/Tam,2016,2011,6,743.0,6.63,2.00,3.65,0.91,3.726,3.797,98.82,7.66,3.984,4.060,105.44,5.34
Tommy Phelps,COL,2006,2006,1,67.3,5.35,2.41,2.22,1.07,4.349,4.116,95.07,0.34,5.880,5.565,128.54,-0.80
Tomokazu Ohka,SD,2007,2005,3,544.7,4.30,1.98,2.25,1.12,4.636,4.731,104.33,3.81,3.502,3.573,79.04,11.18
Tony Armas Jr.,CHN/Col/STL/KC,2009,2005,4,172.3,5.22,3.55,1.57,2.04,6.253,6.088,136.17,-2.70,6.110,5.939,132.56,-2.38
Tony Barnette,Tam/LAA/Cin,2019,2017,3,191.0,8.86,2.78,3.46,0.66,3.127,3.162,82.17,2.24,3.061,3.095,80.45,2.40
Tony Cingrani,KC/Pit/Mia,2019,2013,6,618.7,9.37,4.19,2.29,1.16,4.197,4.184,110.11,1.33,3.755,3.745,98.49,4.77
Tony Pena Jr.,Bal/MIN/CHA/FLA,2011,2008,4,290.6,5.54,3.16,1.83,0.96,4.499,4.468,104.86,0.03,4.150,4.123,96.08,1.34
Tony Sipp,LAN/Det/LAD/Mil,2020,2005,12,722.0,9.71,3.90,2.82,1.11,4.010,4.014,98.88,2.52,4.014,4.019,99.29,2.54
Tony Watson,Col,2020,2013,8,442.2,7.57,2.48,3.25,1.08,3.909,3.699,97.19,1.83,3.296,3.119,81.78,5.27
Tony Zych,Oak,2018,2016,3,232.7,8.55,2.75,3.64,0.66,3.170,3.170,84.09,2.49,2.978,2.978,79.10,3.07
Travis Blackley,Cle/CHA,2013,2009,3,187.0,6.88,4.52,1.52,1.16,4.847,4.869,121.78,-0.39,6.302,6.340,159.58,-3.47
Travis Bowyer,Phi/KC,2007,2005,2,35.4,5.09,7.64,0.62,1.53,6.988,6.982,151.33,-0.82,11.210,11.193,242.60,-2.40
Travis Hughes,TEX,2006,2006,1,2.3,7.71,23.14,0.33,3.86,14.762,14.473,334.32,-0.25,27.000,26.471,611.49,-0.49
Travis Minix,AZ,2006,2006,1,5.3,8.44,3.38,2.50,1.69,4.878,4.814,111.21,-0.02,6.750,6.661,153.88,-0.13
Travis Radke,Mil,2020,2015,2,61.4,7.63,2.35,3.25,0.29,2.692,2.665,68.89,1.14,1.760,1.743,45.03,1.91
Travis Wood,LAA/Bal/Mia/Bos/NYN,2017,2011,7,1119.7,7.21,3.22,2.37,0.92,4.021,4.018,104.24,7.04,3.722,3.719,96.68,11.49
Trever Miller,NYN/CHA/Cle,2011,2005,5,87.2,7.52,5.15,1.46,1.65,5.701,5.740,133.40,-1.26,7.007,7.065,164.21,-2.59
Trevor Bauer,Cle/Was,2020,2012,8,1316.3,9.24,3.62,2.67,1.11,3.973,4.007,103.83,10.45,4.186,4.222,109.36,7.27
Trevor Bell,LAN,2014,2011,2,48.3,7.26,2.98,4.38,1.49,4.747,4.811,127.83,-0.52,5.582,5.657,150.35,-1.03
Trevor Cahill,StL/Bal/Was/Mia/Flo,2019,2011,8,1069.4,7.28,3.38,2.18,0.94,4.098,4.092,105.17,5.18,4.335,4.330,111.50,2.17
Trevor Gott,StL,2020,2015,4,189.0,7.76,3.43,2.38,0.81,3.775,3.800,98.47,0.67,4.047,4.074,106.00,-0.01
Trevor Hoffman,Cle/Mil/TOR/SDP/SD,2011,2005,7,504.1,7.48,2.52,3.18,0.82,3.656,3.714,84.58,5.33,2.730,2.775,63.31,11.03
Trevor May,LAA/Mil/Tor/Cin,2020,2012,5,179.6,8.97,4.51,1.99,1.40,4.718,4.738,122.60,-0.88,5.212,5.232,134.94,-1.77
Trevor Oaks,LAA,2019,2018,2,241.4,5.22,1.87,3.52,1.01,4.083,4.152,108.41,1.36,4.064,4.133,107.82,1.52
Trevor Richards,Cle,2020,2015,2,105.4,8.03,2.91,2.77,1.37,4.339,4.383,113.28,0.31,4.610,4.657,120.33,-0.03
Trevor Rosenthal,Oak/Tex,2020,2013,8,455.3,12.16,4.07,3.20,0.85,3.086,3.038,79.76,5.85,3.004,2.957,77.68,6.35
Trevor Williams,Cle/Mia/Mil,2020,2015,4,426.4,6.69,3.10,2.23,1.08,4.286,4.295,111.53,1.68,3.969,3.977,103.24,3.37
Troy Patton,KC/KCR,2014,2008,3,348.0,7.29,2.64,3.10,1.06,4.079,4.066,97.91,2.36,3.876,3.864,92.56,3.30
Troy Percival,ATL/PIT/BAL,2009,2006,3,258.7,8.63,3.83,2.28,1.64,5.014,5.018,115.23,-1.34,4.661,4.671,106.99,-0.28
Tsuyoshi Wada,LAN,2016,2015,2,241.0,7.77,2.88,2.73,1.20,4.162,4.218,112.59,0.42,3.880,3.932,104.84,1.32
Ty Blach,KC/LAN,2019,2014,4,305.0,5.52,2.60,2.22,1.03,4.327,4.327,113.82,0.41,4.665,4.662,122.90,-0.86
Ty Buttrey,Hou,2020,2015,3,115.3,9.83,5.54,1.82,1.09,4.446,4.522,116.60,-0.63,4.840,4.922,126.95,-1.23
Tyler Anderson,Bal,2020,2015,4,388.7,7.36,3.38,2.28,1.37,4.648,4.617,120.11,-0.15,4.125,4.097,106.68,2.34
Tyler Beede,Cle,2020,2015,4,261.0,7.83,3.66,2.68,1.72,5.206,5.259,136.49,-2.31,6.069,6.130,159.05,-4.70
Tyler Chatwood,SF,2018,2014,5,900.1,5.78,3.08,1.89,0.81,4.120,4.218,112.29,3.23,4.141,4.239,112.73,3.22
Tyler Clippard,Sea/NYA/NYY,2020,2008,11,682.7,9.31,3.55,2.82,1.28,4.186,4.152,105.20,0.48,4.060,4.028,101.67,1.78
Tyler Cloyd,ChA,2013,2013,1,16.0,5.06,5.63,0.90,4.50,10.430,10.293,263.26,-1.14,8.440,8.329,213.02,-0.80
Tyler Duffey,KC,2020,2015,2,25.4,8.53,2.13,4.00,4.26,8.155,8.128,210.05,-1.25,9.240,9.210,237.99,-1.56
Tyler Glasnow,Oak,2020,2015,4,363.0,10.14,4.36,2.48,1.02,3.899,3.899,100.67,3.33,4.142,4.142,106.96,2.39
Tyler Jay,ChN,2019,2019,1,136.0,6.09,3.24,1.88,0.99,4.383,4.354,112.16,-0.45,4.170,4.142,106.70,-0.09
Tyler Jerome Alexander,Min,2020,2015,2,122.0,6.79,0.89,7.67,1.33,3.886,3.873,100.11,1.14,2.950,2.940,75.98,2.67
Tyler Johnson,CWS/ChA,2009,2005,4,223.3,8.18,4.92,1.67,1.57,5.459,5.387,118.75,-1.63,5.925,5.847,128.52,-2.73
Tyler Lyons,Tex,2018,2015,4,673.0,8.16,2.51,3.27,1.14,3.879,3.803,101.25,5.40,3.118,3.057,81.38,12.12
Tyler Mahle,SF,2020,2015,3,115.0,8.84,1.57,6.33,1.10,3.326,3.405,87.95,1.85,3.132,3.207,82.82,2.11
Tyler Matzek,Sea,2015,2015,1,106.0,7.39,4.16,1.78,0.51,3.696,3.733,98.65,1.06,4.250,4.293,113.44,0.31
Tyler Olson,Tex,2019,2018,2,40.0,10.35,3.60,2.89,1.12,3.717,3.644,94.32,0.22,3.374,3.308,85.45,0.41
Tyler Robertson,Phi,2013,2012,2,80.0,6.19,4.05,1.52,1.46,5.392,5.392,133.55,-0.61,4.840,4.840,120.01,-0.10
Tyler Rogers,KC,2020,2015,2,5.4,3.38,3.38,1.00,0.00,3.556,3.544,91.61,0.04,10.130,10.097,260.91,-0.39
Tyler Skaggs,Was/Tex,2019,2017,3,384.0,8.20,2.84,3.01,0.98,3.735,3.729,97.04,4.22,4.219,4.209,109.37,2.04
Tyler Thornburg,SD/Cle,2020,2015,5,198.4,8.85,3.90,2.48,0.95,3.954,4.031,104.68,0.10,3.769,3.843,99.81,0.58
Tyler Walker,NYN,2011,2009,3,179.0,6.74,3.07,2.26,1.06,4.294,4.367,104.95,0.07,3.920,3.987,96.46,0.89
Tyler Yates,CHA/NYN,2010,2005,3,119.6,7.22,3.84,1.89,1.13,4.641,4.699,103.34,0.09,3.459,3.499,77.44,1.75
Tyson Ross,Cle/Pit,2020,2015,6,666.7,8.07,3.69,2.30,0.86,3.887,3.926,103.89,4.57,3.887,3.926,103.88,4.89
Ubaldo Jimenez,Was/Ari/Oak/Mil/PIT,2017,2005,12,1653.6,7.94,4.22,2.10,0.76,4.003,4.014,97.99,16.03,4.103,4.114,100.84,14.14
Ugueth Urbina,NYY,2006,2006,1,53.3,9.96,5.06,1.97,1.01,4.128,4.087,94.41,0.29,4.220,4.178,96.52,0.23
Vance Worley,Hou/Pit,2017,2012,3,394.0,5.98,2.33,2.59,1.14,4.350,4.418,114.42,0.35,4.321,4.388,113.63,0.52
Vic Black,Sea,2015,2014,2,130.0,10.45,4.36,2.42,0.83,3.547,3.582,94.93,0.68,3.601,3.638,96.36,0.59
Vicente Padilla,Bos/StL/Det/CWS,2013,2005,9,1309.0,6.68,3.40,2.02,1.09,4.501,4.489,104.53,8.70,4.813,4.801,112.13,4.02
Victor Garate,ChA,2012,2011,2,73.7,9.90,6.11,1.61,2.32,6.409,6.325,159.93,-1.96,5.501,5.429,137.61,-1.17
Victor Zambrano,SEA/BOS,2006,2006,1,65.0,4.98,5.68,0.88,0.97,5.375,5.406,124.87,-0.18,4.983,5.017,115.89,0.09
Vidal Nuno,Hou,2017,2014,4,519.4,6.93,2.34,3.01,1.42,4.507,4.584,122.70,-1.53,4.195,4.267,114.21,0.64
Vin Mazzaro,Cle/Mil/LAD,2016,2009,6,641.9,5.86,3.41,1.79,0.76,4.151,4.169,105.99,2.53,4.516,4.539,115.28,-0.18
Vince Velasquez,Min/Sea/Det,2020,2015,6,709.6,10.03,2.82,3.68,1.45,4.011,4.016,105.09,4.17,3.880,3.887,101.88,5.35
Vinnie Chulk,HOU,2009,2008,2,180.6,7.37,3.19,2.41,1.00,4.226,4.298,98.15,0.64,4.935,5.018,114.74,-0.87
Vinnie Pestano,Tex/Det/Ari,2015,2012,4,234.4,10.18,3.30,3.29,1.00,3.521,3.470,89.19,1.94,3.800,3.745,96.68,1.15
